t_s,mesh_sysid,role,lat,lon,rel_alt_m
84.96,16,follower,-35.3632786,149.1650606,15.00
85.46,16,follower,-35.3632786,149.1650606,15.00
85.96,16,follower,-35.3632786,149.1650606,15.00
86.46,16,follower,-35.3632786,149.1650606,15.00
86.95,16,follower,-35.3632786,149.1650606,15.00
87.45,16,follower,-35.3632786,149.1650606,15.00
87.96,16,follower,-35.3632786,149.1650606,15.00
88.46,16,follower,-35.3632786,149.1650606,15.00
88.95,16,follower,-35.3632786,149.1650606,15.00
89.45,16,follower,-35.3632786,149.1650606,15.00
89.96,16,follower,-35.3632786,149.1650606,15.00
90.46,16,follower,-35.3632786,149.1650605,15.00
90.96,16,follower,-35.3632786,149.1650605,15.00
91.45,16,follower,-35.3632786,149.1650605,15.00
91.96,16,follower,-35.3632786,149.1650605,15.00
92.46,16,follower,-35.3632786,149.1650605,15.00
92.96,16,follower,-35.3632786,149.1650605,15.00
93.46,16,follower,-35.3632786,149.1650605,15.00
93.95,16,follower,-35.3632786,149.1650605,15.00
94.46,16,follower,-35.3632786,149.1650606,15.00
94.96,16,follower,-35.3632786,149.1650606,15.00
95.46,16,follower,-35.3632786,149.1650606,15.00
95.96,16,follower,-35.3632786,149.1650606,15.00
96.46,16,follower,-35.3632786,149.1650606,15.00
96.96,16,follower,-35.3632786,149.1650606,15.00
97.46,16,follower,-35.3632786,149.1650606,15.00
97.96,16,follower,-35.3632786,149.1650606,15.00
98.46,16,follower,-35.3632786,149.1650606,15.00
98.96,16,follower,-35.3632786,149.1650606,15.00
99.46,16,follower,-35.3632786,149.1650606,15.00
99.96,16,follower,-35.3632786,149.1650606,15.00
100.46,16,follower,-35.3632786,149.1650606,15.00
100.96,16,follower,-35.3632786,149.1650606,15.00
101.46,16,follower,-35.3632786,149.1650606,15.00
101.96,16,follower,-35.3632786,149.1650606,15.00
102.46,16,follower,-35.3632786,149.1650606,15.00
102.96,16,follower,-35.3632786,149.1650606,15.00
103.46,16,follower,-35.3632786,149.1650606,15.00
103.96,16,follower,-35.3632786,149.1650606,15.00
104.46,16,follower,-35.3632786,149.1650606,15.00
104.96,16,follower,-35.3632786,149.1650606,15.00
105.46,16,follower,-35.3632786,149.1650606,15.00
105.96,16,follower,-35.3632786,149.1650606,15.00
106.46,16,follower,-35.3632786,149.1650606,15.00
106.96,16,follower,-35.3632786,149.1650606,15.00
107.46,16,follower,-35.3632786,149.1650606,15.00
107.96,16,follower,-35.3632786,149.1650606,15.00
108.46,16,follower,-35.3632786,149.1650606,15.00
108.96,16,follower,-35.3632786,149.1650606,15.00
109.46,16,follower,-35.3632786,149.1650606,15.00
109.96,16,follower,-35.3632786,149.1650606,15.00
110.46,16,follower,-35.3632786,149.1650606,15.00
110.96,16,follower,-35.3632786,149.1650606,15.00
111.46,16,follower,-35.3632786,149.1650606,15.00
111.96,16,follower,-35.3632786,149.1650606,15.00
112.46,16,follower,-35.3632786,149.1650606,15.00
112.96,16,follower,-35.3632786,149.1650606,15.00
113.46,16,follower,-35.3632786,149.1650606,15.00
113.96,16,follower,-35.3632786,149.1650606,15.00
114.46,16,follower,-35.3632786,149.1650606,15.00
114.96,16,follower,-35.3632786,149.1650606,15.00
115.46,16,follower,-35.3632786,149.1650606,15.00
115.96,16,follower,-35.3632786,149.1650606,15.00
116.46,16,follower,-35.3632786,149.1650606,15.00
116.96,16,follower,-35.3632786,149.1650606,15.00
117.46,16,follower,-35.3632786,149.1650606,15.00
117.96,16,follower,-35.3632786,149.1650606,15.00
118.46,16,follower,-35.3632786,149.1650606,15.00
118.96,16,follower,-35.3632786,149.1650606,15.00
119.47,16,follower,-35.3632786,149.1650606,15.00
119.96,16,follower,-35.3632786,149.1650606,15.00
120.46,16,follower,-35.3632786,149.1650606,15.00
120.96,16,follower,-35.3632786,149.1650606,15.00
121.46,16,follower,-35.3632786,149.1650606,15.00
121.97,16,follower,-35.3632786,149.1650606,15.00
122.46,16,follower,-35.3632786,149.1650606,15.00
122.96,16,follower,-35.3632786,149.1650606,15.00
123.46,16,follower,-35.3632786,149.1650606,15.00
123.97,16,follower,-35.3632786,149.1650606,15.00
124.46,16,follower,-35.3632786,149.1650606,15.00
124.97,16,follower,-35.3632786,149.1650606,15.00
125.47,16,follower,-35.3632786,149.1650606,15.00
125.97,16,follower,-35.3632786,149.1650606,15.00
126.46,16,follower,-35.3632786,149.1650606,15.00
126.96,16,follower,-35.3632786,149.1650606,15.00
127.47,16,follower,-35.3632786,149.1650606,15.00
127.97,16,follower,-35.3632786,149.1650606,15.00
128.46,16,follower,-35.3632786,149.1650606,15.00
128.96,16,follower,-35.3632787,149.1650606,15.00
129.47,16,follower,-35.3632787,149.1650606,15.00
129.96,16,follower,-35.3632786,149.1650606,15.00
130.47,16,follower,-35.3632786,149.1650606,15.00
130.96,16,follower,-35.3632786,149.1650606,15.00
131.46,16,follower,-35.3632786,149.1650606,15.00
131.97,16,follower,-35.3632786,149.1650606,15.00
132.46,16,follower,-35.3632786,149.1650606,15.00
132.97,16,follower,-35.3632786,149.1650606,15.00
133.47,16,follower,-35.3632786,149.1650606,15.00
133.97,16,follower,-35.3632786,149.1650606,15.00
134.47,16,follower,-35.3632786,149.1650606,15.00
134.96,16,follower,-35.3632786,149.1650606,15.00
135.47,16,follower,-35.3632786,149.1650606,15.00
135.97,16,follower,-35.3632786,149.1650606,15.00
136.47,16,follower,-35.3632786,149.1650606,15.00
136.97,16,follower,-35.3632786,149.1650606,15.00
137.47,16,follower,-35.3632786,149.1650606,15.00
137.97,16,follower,-35.3632786,149.1650606,15.00
138.47,16,follower,-35.3632786,149.1650606,15.00
138.97,16,follower,-35.3632786,149.1650606,15.00
139.47,16,follower,-35.3632786,149.1650606,15.00
139.97,16,follower,-35.3632786,149.1650606,15.00
140.47,16,follower,-35.3632786,149.1650606,15.00
140.97,16,follower,-35.3632786,149.1650606,15.00
141.46,16,follower,-35.3632786,149.1650606,15.00
141.97,16,follower,-35.3632786,149.1650606,15.00
142.47,16,follower,-35.3632786,149.1650606,15.00
142.97,16,follower,-35.3632786,149.1650606,15.00
143.46,16,follower,-35.3632786,149.1650606,15.00
143.97,16,follower,-35.3632786,149.1650606,15.00
144.47,16,follower,-35.3632786,149.1650606,15.00
144.97,16,follower,-35.3632785,149.1650605,15.00
145.47,16,follower,-35.3632759,149.1650604,15.00
145.97,16,follower,-35.3632673,149.1650602,15.00
146.47,16,follower,-35.3632553,149.1650602,15.00
146.97,16,follower,-35.3632449,149.1650602,15.00
147.47,16,follower,-35.3632357,149.1650603,15.00
147.96,16,follower,-35.3632267,149.1650603,15.00
148.47,16,follower,-35.3632174,149.1650603,15.00
148.97,16,follower,-35.3632081,149.1650603,15.00
149.47,16,follower,-35.3631981,149.1650603,15.00
149.97,16,follower,-35.3631878,149.1650603,15.00
150.47,16,follower,-35.3631788,149.1650603,15.00
150.97,16,follower,-35.3631694,149.1650603,15.00
151.47,16,follower,-35.3631608,149.1650603,15.00
151.97,16,follower,-35.3631513,149.1650603,15.00
152.47,16,follower,-35.3631423,149.1650603,15.00
152.97,16,follower,-35.3631329,149.1650603,15.00
153.47,16,follower,-35.3631237,149.1650603,15.00
153.97,16,follower,-35.3631147,149.1650603,15.00
154.47,16,follower,-35.3631057,149.1650603,15.00
154.97,16,follower,-35.3630968,149.1650603,15.00
155.47,16,follower,-35.3630880,149.1650603,15.00
155.97,16,follower,-35.3630791,149.1650603,15.00
156.47,16,follower,-35.3630702,149.1650603,15.00
156.97,16,follower,-35.3630613,149.1650603,15.00
157.47,16,follower,-35.3630524,149.1650603,15.00
157.97,16,follower,-35.3630435,149.1650603,15.00
158.47,16,follower,-35.3630347,149.1650603,15.00
158.97,16,follower,-35.3630258,149.1650603,15.00
159.47,16,follower,-35.3630170,149.1650603,15.00
159.97,16,follower,-35.3630082,149.1650603,15.00
160.47,16,follower,-35.3630010,149.1650603,15.00
160.97,16,follower,-35.3629995,149.1650603,15.00
161.47,16,follower,-35.3630029,149.1650614,15.00
161.97,16,follower,-35.3630064,149.1650670,15.00
162.47,16,follower,-35.3630067,149.1650784,15.00
162.97,16,follower,-35.3630065,149.1650965,15.01
163.47,16,follower,-35.3630065,149.1651168,15.01
163.97,16,follower,-35.3630068,149.1651323,15.00
164.47,16,follower,-35.3630073,149.1651442,15.00
164.97,16,follower,-35.3630079,149.1651558,15.00
165.47,16,follower,-35.3630084,149.1651681,15.00
165.97,16,follower,-35.3630086,149.1651799,15.00
166.47,16,follower,-35.3630087,149.1651916,15.00
166.97,16,follower,-35.3630087,149.1652036,15.00
167.47,16,follower,-35.3630087,149.1652144,15.00
167.97,16,follower,-35.3630087,149.1652263,15.00
168.47,16,follower,-35.3630087,149.1652373,15.00
168.97,16,follower,-35.3630087,149.1652487,15.00
169.47,16,follower,-35.3630087,149.1652592,15.00
169.97,16,follower,-35.3630087,149.1652705,15.00
170.47,16,follower,-35.3630086,149.1652812,15.00
170.97,16,follower,-35.3630086,149.1652925,15.00
171.47,16,follower,-35.3630086,149.1653038,15.00
171.97,16,follower,-35.3630086,149.1653148,15.00
172.47,16,follower,-35.3630086,149.1653257,15.00
172.97,16,follower,-35.3630086,149.1653366,15.00
173.48,16,follower,-35.3630086,149.1653474,15.00
173.97,16,follower,-35.3630086,149.1653582,15.00
174.47,16,follower,-35.3630086,149.1653691,15.00
174.97,16,follower,-35.3630087,149.1653800,15.00
175.47,16,follower,-35.3630087,149.1653894,15.00
175.97,16,follower,-35.3630087,149.1653925,15.00
176.48,16,follower,-35.3630093,149.1653890,15.00
176.98,16,follower,-35.3630132,149.1653841,15.00
177.47,16,follower,-35.3630217,149.1653833,15.00
177.97,16,follower,-35.3630356,149.1653836,15.01
178.47,16,follower,-35.3630522,149.1653836,15.01
178.98,16,follower,-35.3630657,149.1653833,15.00
179.47,16,follower,-35.3630754,149.1653825,15.00
179.97,16,follower,-35.3630846,149.1653817,15.00
180.47,16,follower,-35.3630942,149.1653811,15.00
180.97,16,follower,-35.3631047,149.1653808,15.00
181.48,16,follower,-35.3631143,149.1653807,15.00
181.98,16,follower,-35.3631240,149.1653808,15.00
182.48,16,follower,-35.3631326,149.1653808,15.00
182.97,16,follower,-35.3631421,149.1653808,15.00
183.47,16,follower,-35.3631510,149.1653808,15.00
183.97,16,follower,-35.3631603,149.1653808,15.00
184.48,16,follower,-35.3631689,149.1653808,15.00
184.97,16,follower,-35.3631781,149.1653808,15.00
185.47,16,follower,-35.3631873,149.1653808,15.00
185.97,16,follower,-35.3631964,149.1653808,15.00
186.48,16,follower,-35.3632053,149.1653808,15.00
186.98,16,follower,-35.3632143,149.1653808,15.00
187.48,16,follower,-35.3632233,149.1653808,15.00
187.98,16,follower,-35.3632322,149.1653808,15.00
188.47,16,follower,-35.3632411,149.1653808,15.00
188.98,16,follower,-35.3632499,149.1653808,15.00
189.48,16,follower,-35.3632588,149.1653808,15.00
189.97,16,follower,-35.3632677,149.1653808,15.00
190.47,16,follower,-35.3632758,149.1653808,15.00
190.98,16,follower,-35.3632797,149.1653808,15.00
191.48,16,follower,-35.3632778,149.1653804,15.00
191.98,16,follower,-35.3632735,149.1653766,15.00
192.48,16,follower,-35.3632722,149.1653675,15.00
192.98,16,follower,-35.3632724,149.1653519,15.01
193.47,16,follower,-35.3632724,149.1653319,15.01
193.98,16,follower,-35.3632723,149.1653142,15.01
194.48,16,follower,-35.3632718,149.1653017,15.00
194.98,16,follower,-35.3632711,149.1652903,15.00
195.47,16,follower,-35.3632705,149.1652787,15.00
195.98,16,follower,-35.3632701,149.1652662,15.00
196.48,16,follower,-35.3632700,149.1652539,15.00
196.98,16,follower,-35.3632700,149.1652418,15.00
197.47,16,follower,-35.3632700,149.1652311,15.00
197.98,16,follower,-35.3632700,149.1652194,15.00
198.48,16,follower,-35.3632700,149.1652085,15.00
198.98,16,follower,-35.3632700,149.1651972,15.00
199.48,16,follower,-35.3632700,149.1651866,15.00
199.98,16,follower,-35.3632700,149.1651753,15.00
200.48,16,follower,-35.3632700,149.1651640,15.00
200.98,16,follower,-35.3632700,149.1651530,15.00
201.48,16,follower,-35.3632700,149.1651420,15.00
201.98,16,follower,-35.3632700,149.1651311,15.00
202.48,16,follower,-35.3632700,149.1651201,15.00
202.98,16,follower,-35.3632700,149.1651091,15.00
203.48,16,follower,-35.3632700,149.1650982,15.00
203.98,16,follower,-35.3632700,149.1650872,15.00
204.48,16,follower,-35.3632700,149.1650763,15.00
204.98,16,follower,-35.3632700,149.1650654,15.00
205.48,16,follower,-35.3632700,149.1650551,15.00
205.98,16,follower,-35.3632700,149.1650486,15.00
206.48,16,follower,-35.3632700,149.1650493,15.00
206.98,16,follower,-35.3632699,149.1650533,15.00
207.48,16,follower,-35.3632698,149.1650550,15.00
207.98,16,follower,-35.3632698,149.1650554,15.00
208.48,16,follower,-35.3632698,149.1650556,15.00
208.98,16,follower,-35.3632699,149.1650559,15.00
209.48,16,follower,-35.3632699,149.1650564,15.00
209.98,16,follower,-35.3632700,149.1650568,15.00
210.48,16,follower,-35.3632700,149.1650572,15.00
210.98,16,follower,-35.3632700,149.1650575,15.00
46.95,17,follower,-35.3631509,149.1653434,2.23
47.45,17,follower,-35.3631509,149.1653434,3.39
47.95,17,follower,-35.3631509,149.1653434,4.67
48.45,17,follower,-35.3631509,149.1653434,5.95
48.95,17,follower,-35.3631508,149.1653434,7.19
49.45,17,follower,-35.3631508,149.1653434,8.42
49.95,17,follower,-35.3631508,149.1653434,9.66
50.45,17,follower,-35.3631508,149.1653434,10.90
50.95,17,follower,-35.3631508,149.1653434,12.13
51.45,17,follower,-35.3631508,149.1653434,13.27
51.95,17,follower,-35.3631509,149.1653434,14.64
52.45,17,follower,-35.3631509,149.1653433,16.29
52.95,17,follower,-35.3631509,149.1653433,17.52
53.45,17,follower,-35.3631509,149.1653432,18.37
53.95,17,follower,-35.3631509,149.1653432,18.94
54.45,17,follower,-35.3631509,149.1653432,19.26
54.95,17,follower,-35.3631509,149.1653432,19.34
55.45,17,follower,-35.3631509,149.1653432,19.19
55.95,17,follower,-35.3631509,149.1653432,18.79
56.45,17,follower,-35.3631509,149.1653432,18.13
56.95,17,follower,-35.3631509,149.1653431,17.36
57.45,17,follower,-35.3631509,149.1653431,16.59
57.95,17,follower,-35.3631509,149.1653431,15.86
58.45,17,follower,-35.3631509,149.1653431,15.30
58.95,17,follower,-35.3631509,149.1653431,15.00
59.45,17,follower,-35.3631509,149.1653431,14.95
59.95,17,follower,-35.3631509,149.1653431,15.00
60.45,17,follower,-35.3631509,149.1653431,15.02
60.95,17,follower,-35.3631509,149.1653432,15.02
61.45,17,follower,-35.3631509,149.1653432,15.02
61.95,17,follower,-35.3631509,149.1653432,15.01
62.45,17,follower,-35.3631509,149.1653433,15.01
62.96,17,follower,-35.3631509,149.1653433,15.01
63.45,17,follower,-35.3631509,149.1653433,15.01
63.95,17,follower,-35.3631509,149.1653433,15.01
64.45,17,follower,-35.3631509,149.1653433,15.01
64.95,17,follower,-35.3631509,149.1653433,15.00
65.46,17,follower,-35.3631509,149.1653433,15.00
65.95,17,follower,-35.3631509,149.1653433,15.00
66.45,17,follower,-35.3631509,149.1653433,15.00
66.96,17,follower,-35.3631509,149.1653433,15.00
67.45,17,follower,-35.3631509,149.1653433,15.00
67.96,17,follower,-35.3631509,149.1653433,15.00
68.45,17,follower,-35.3631509,149.1653433,15.00
68.95,17,follower,-35.3631509,149.1653433,15.00
69.45,17,follower,-35.3631509,149.1653433,15.00
69.95,17,follower,-35.3631509,149.1653433,15.00
70.45,17,follower,-35.3631509,149.1653433,15.00
70.96,17,follower,-35.3631509,149.1653433,15.00
71.45,17,follower,-35.3631509,149.1653433,15.00
71.95,17,follower,-35.3631509,149.1653433,15.00
72.46,17,follower,-35.3631509,149.1653433,15.00
72.95,17,follower,-35.3631509,149.1653433,15.00
73.45,17,follower,-35.3631509,149.1653433,15.00
73.96,17,follower,-35.3631509,149.1653433,15.00
74.46,17,follower,-35.3631509,149.1653433,15.00
74.95,17,follower,-35.3631509,149.1653433,15.00
75.46,17,follower,-35.3631509,149.1653433,15.00
75.96,17,follower,-35.3631509,149.1653433,15.00
76.46,17,follower,-35.3631509,149.1653433,15.00
76.95,17,follower,-35.3631509,149.1653433,15.00
77.45,17,follower,-35.3631509,149.1653433,15.00
77.96,17,follower,-35.3631509,149.1653433,15.00
78.45,17,follower,-35.3631509,149.1653432,15.00
78.96,17,follower,-35.3631509,149.1653432,15.00
79.45,17,follower,-35.3631509,149.1653432,15.00
79.96,17,follower,-35.3631509,149.1653432,15.00
80.46,17,follower,-35.3631509,149.1653432,15.00
80.95,17,follower,-35.3631509,149.1653432,15.00
81.46,17,follower,-35.3631509,149.1653432,15.00
81.96,17,follower,-35.3631509,149.1653432,15.00
82.46,17,follower,-35.3631509,149.1653432,15.00
82.96,17,follower,-35.3631509,149.1653432,15.00
83.46,17,follower,-35.3631509,149.1653432,15.00
83.96,17,follower,-35.3631509,149.1653433,15.00
84.46,17,follower,-35.3631509,149.1653433,15.00
84.96,17,follower,-35.3631509,149.1653433,15.00
85.45,17,follower,-35.3631509,149.1653433,15.00
85.96,17,follower,-35.3631509,149.1653433,15.00
86.46,17,follower,-35.3631509,149.1653433,15.00
86.96,17,follower,-35.3631509,149.1653433,15.00
87.46,17,follower,-35.3631509,149.1653433,15.00
87.96,17,follower,-35.3631509,149.1653433,15.00
88.46,17,follower,-35.3631509,149.1653433,15.00
88.96,17,follower,-35.3631509,149.1653433,15.00
89.46,17,follower,-35.3631509,149.1653432,15.00
89.96,17,follower,-35.3631509,149.1653432,15.00
90.46,17,follower,-35.3631509,149.1653432,15.00
90.96,17,follower,-35.3631509,149.1653432,15.00
91.46,17,follower,-35.3631509,149.1653432,15.00
91.96,17,follower,-35.3631509,149.1653432,15.00
92.46,17,follower,-35.3631509,149.1653432,15.00
92.96,17,follower,-35.3631509,149.1653432,15.00
93.46,17,follower,-35.3631509,149.1653432,15.00
93.96,17,follower,-35.3631509,149.1653432,15.00
94.46,17,follower,-35.3631509,149.1653432,15.00
94.96,17,follower,-35.3631509,149.1653432,15.00
95.46,17,follower,-35.3631509,149.1653432,15.00
95.96,17,follower,-35.3631509,149.1653433,15.00
96.46,17,follower,-35.3631509,149.1653433,15.00
96.96,17,follower,-35.3631509,149.1653433,15.00
97.46,17,follower,-35.3631509,149.1653433,15.00
97.96,17,follower,-35.3631509,149.1653433,15.00
98.46,17,follower,-35.3631509,149.1653433,15.00
98.96,17,follower,-35.3631509,149.1653433,15.00
99.46,17,follower,-35.3631509,149.1653433,15.00
99.96,17,follower,-35.3631509,149.1653433,15.00
100.46,17,follower,-35.3631509,149.1653433,15.00
100.96,17,follower,-35.3631509,149.1653433,15.00
101.46,17,follower,-35.3631509,149.1653433,15.00
101.96,17,follower,-35.3631509,149.1653433,15.00
102.46,17,follower,-35.3631509,149.1653433,15.00
102.96,17,follower,-35.3631509,149.1653433,15.00
103.46,17,follower,-35.3631509,149.1653433,15.00
103.96,17,follower,-35.3631509,149.1653433,15.00
104.46,17,follower,-35.3631509,149.1653433,15.00
104.96,17,follower,-35.3631509,149.1653433,15.00
105.46,17,follower,-35.3631509,149.1653433,15.00
105.96,17,follower,-35.3631509,149.1653433,15.00
106.46,17,follower,-35.3631509,149.1653433,15.00
106.96,17,follower,-35.3631509,149.1653433,15.00
107.46,17,follower,-35.3631509,149.1653433,15.00
107.96,17,follower,-35.3631509,149.1653433,15.00
108.46,17,follower,-35.3631509,149.1653433,15.00
108.96,17,follower,-35.3631509,149.1653433,15.00
109.46,17,follower,-35.3631509,149.1653433,15.00
109.96,17,follower,-35.3631509,149.1653433,15.00
110.46,17,follower,-35.3631509,149.1653433,15.00
110.96,17,follower,-35.3631509,149.1653433,15.00
111.46,17,follower,-35.3631509,149.1653433,15.00
111.96,17,follower,-35.3631509,149.1653433,15.00
112.46,17,follower,-35.3631509,149.1653433,15.00
112.96,17,follower,-35.3631509,149.1653433,15.00
113.46,17,follower,-35.3631509,149.1653433,15.00
113.96,17,follower,-35.3631509,149.1653433,15.00
114.46,17,follower,-35.3631509,149.1653433,15.00
114.96,17,follower,-35.3631509,149.1653433,15.00
115.46,17,follower,-35.3631509,149.1653433,15.00
115.96,17,follower,-35.3631509,149.1653433,15.00
116.46,17,follower,-35.3631509,149.1653433,15.00
116.96,17,follower,-35.3631509,149.1653433,15.00
117.46,17,follower,-35.3631509,149.1653433,15.00
117.96,17,follower,-35.3631509,149.1653433,15.00
118.46,17,follower,-35.3631509,149.1653433,15.00
118.96,17,follower,-35.3631509,149.1653433,15.00
119.46,17,follower,-35.3631509,149.1653433,15.00
119.97,17,follower,-35.3631509,149.1653433,15.00
120.46,17,follower,-35.3631509,149.1653433,15.00
120.96,17,follower,-35.3631509,149.1653433,15.00
121.46,17,follower,-35.3631509,149.1653433,15.00
121.96,17,follower,-35.3631509,149.1653433,15.00
122.46,17,follower,-35.3631509,149.1653433,15.00
122.96,17,follower,-35.3631509,149.1653433,15.00
123.46,17,follower,-35.3631509,149.1653433,15.00
123.97,17,follower,-35.3631509,149.1653433,15.00
124.47,17,follower,-35.3631509,149.1653433,15.00
124.96,17,follower,-35.3631509,149.1653433,15.00
125.47,17,follower,-35.3631509,149.1653433,15.00
125.96,17,follower,-35.3631509,149.1653433,15.00
126.46,17,follower,-35.3631509,149.1653433,15.00
126.97,17,follower,-35.3631509,149.1653433,15.00
127.47,17,follower,-35.3631509,149.1653433,15.00
127.97,17,follower,-35.3631509,149.1653433,15.00
128.47,17,follower,-35.3631509,149.1653433,15.00
128.97,17,follower,-35.3631509,149.1653433,15.00
129.47,17,follower,-35.3631509,149.1653433,15.00
129.97,17,follower,-35.3631509,149.1653433,15.00
130.47,17,follower,-35.3631509,149.1653433,15.00
130.96,17,follower,-35.3631509,149.1653433,15.00
131.46,17,follower,-35.3631509,149.1653433,15.00
131.97,17,follower,-35.3631509,149.1653433,15.00
132.46,17,follower,-35.3631509,149.1653433,15.00
132.97,17,follower,-35.3631509,149.1653433,15.00
133.46,17,follower,-35.3631509,149.1653433,15.00
133.96,17,follower,-35.3631509,149.1653433,15.00
134.46,17,follower,-35.3631509,149.1653433,15.00
134.97,17,follower,-35.3631509,149.1653433,15.00
135.46,17,follower,-35.3631509,149.1653433,15.00
135.97,17,follower,-35.3631509,149.1653433,15.00
136.47,17,follower,-35.3631509,149.1653433,15.00
136.96,17,follower,-35.3631509,149.1653433,15.00
137.46,17,follower,-35.3631509,149.1653433,15.00
137.97,17,follower,-35.3631509,149.1653433,15.00
138.47,17,follower,-35.3631509,149.1653433,15.00
138.97,17,follower,-35.3631509,149.1653433,15.00
139.46,17,follower,-35.3631509,149.1653433,15.00
139.97,17,follower,-35.3631509,149.1653433,15.00
140.47,17,follower,-35.3631509,149.1653433,15.00
140.97,17,follower,-35.3631509,149.1653433,15.00
141.47,17,follower,-35.3631509,149.1653433,15.00
141.97,17,follower,-35.3631509,149.1653433,15.00
142.47,17,follower,-35.3631509,149.1653433,15.00
142.97,17,follower,-35.3631509,149.1653433,15.00
143.47,17,follower,-35.3631509,149.1653433,15.00
143.96,17,follower,-35.3631509,149.1653433,15.00
144.47,17,follower,-35.3631509,149.1653433,15.00
144.97,17,follower,-35.3631507,149.1653433,15.00
145.47,17,follower,-35.3631474,149.1653431,15.00
145.97,17,follower,-35.3631382,149.1653429,15.00
146.47,17,follower,-35.3631260,149.1653428,15.00
146.97,17,follower,-35.3631156,149.1653429,15.00
147.47,17,follower,-35.3631064,149.1653429,15.00
147.97,17,follower,-35.3630973,149.1653430,15.00
148.47,17,follower,-35.3630880,149.1653430,15.00
148.97,17,follower,-35.3630786,149.1653430,15.00
149.47,17,follower,-35.3630693,149.1653430,15.00
149.97,17,follower,-35.3630601,149.1653430,15.00
150.47,17,follower,-35.3630510,149.1653430,15.00
150.97,17,follower,-35.3630420,149.1653430,15.00
151.47,17,follower,-35.3630331,149.1653430,15.00
151.97,17,follower,-35.3630242,149.1653430,15.00
152.47,17,follower,-35.3630153,149.1653430,15.00
152.97,17,follower,-35.3630064,149.1653430,15.00
153.47,17,follower,-35.3629975,149.1653430,15.00
153.97,17,follower,-35.3629887,149.1653430,15.00
154.47,17,follower,-35.3629798,149.1653430,15.00
154.97,17,follower,-35.3629710,149.1653430,15.00
155.47,17,follower,-35.3629616,149.1653430,15.00
155.97,17,follower,-35.3629524,149.1653430,15.00
156.47,17,follower,-35.3629433,149.1653430,15.00
156.97,17,follower,-35.3629333,149.1653430,15.00
157.47,17,follower,-35.3629243,149.1653430,15.00
157.97,17,follower,-35.3629150,149.1653430,15.00
158.47,17,follower,-35.3629064,149.1653430,15.00
158.97,17,follower,-35.3628973,149.1653430,15.00
159.47,17,follower,-35.3628885,149.1653430,15.00
159.97,17,follower,-35.3628795,149.1653430,15.00
160.47,17,follower,-35.3628731,149.1653430,15.00
160.97,17,follower,-35.3628726,149.1653431,15.00
161.47,17,follower,-35.3628764,149.1653449,15.00
161.97,17,follower,-35.3628792,149.1653515,15.00
162.47,17,follower,-35.3628791,149.1653643,15.00
162.97,17,follower,-35.3628790,149.1653834,15.01
163.47,17,follower,-35.3628789,149.1654032,15.01
163.97,17,follower,-35.3628791,149.1654175,15.00
164.47,17,follower,-35.3628797,149.1654290,15.00
164.97,17,follower,-35.3628803,149.1654405,15.00
165.47,17,follower,-35.3628807,149.1654521,15.00
165.97,17,follower,-35.3628809,149.1654635,15.00
166.47,17,follower,-35.3628810,149.1654748,15.00
166.97,17,follower,-35.3628810,149.1654859,15.00
167.47,17,follower,-35.3628809,149.1654969,15.00
167.97,17,follower,-35.3628809,149.1655079,15.00
168.48,17,follower,-35.3628809,149.1655188,15.00
168.98,17,follower,-35.3628809,149.1655297,15.00
169.48,17,follower,-35.3628809,149.1655406,15.00
169.97,17,follower,-35.3628809,149.1655516,15.00
170.47,17,follower,-35.3628809,149.1655624,15.00
170.97,17,follower,-35.3628809,149.1655733,15.00
171.47,17,follower,-35.3628809,149.1655842,15.00
171.97,17,follower,-35.3628809,149.1655951,15.00
172.47,17,follower,-35.3628809,149.1656067,15.00
172.98,17,follower,-35.3628809,149.1656188,15.00
173.48,17,follower,-35.3628809,149.1656297,15.00
173.97,17,follower,-35.3628809,149.1656414,15.00
174.48,17,follower,-35.3628809,149.1656522,15.00
174.97,17,follower,-35.3628809,149.1656636,15.00
175.48,17,follower,-35.3628809,149.1656725,15.00
175.98,17,follower,-35.3628811,149.1656748,15.00
176.47,17,follower,-35.3628819,149.1656708,15.00
176.97,17,follower,-35.3628862,149.1656661,15.00
177.47,17,follower,-35.3628950,149.1656657,15.00
177.97,17,follower,-35.3629093,149.1656661,15.01
178.47,17,follower,-35.3629260,149.1656662,15.01
178.98,17,follower,-35.3629395,149.1656659,15.00
179.48,17,follower,-35.3629493,149.1656652,15.00
179.97,17,follower,-35.3629586,149.1656643,15.00
180.48,17,follower,-35.3629681,149.1656638,15.00
180.97,17,follower,-35.3629774,149.1656635,15.00
181.48,17,follower,-35.3629866,149.1656634,15.00
181.98,17,follower,-35.3629958,149.1656635,15.00
182.48,17,follower,-35.3630047,149.1656635,15.00
182.97,17,follower,-35.3630136,149.1656635,15.00
183.47,17,follower,-35.3630224,149.1656635,15.00
183.97,17,follower,-35.3630313,149.1656635,15.00
184.48,17,follower,-35.3630402,149.1656634,15.00
184.98,17,follower,-35.3630491,149.1656634,15.00
185.48,17,follower,-35.3630580,149.1656635,15.00
185.98,17,follower,-35.3630669,149.1656635,15.00
186.48,17,follower,-35.3630758,149.1656635,15.00
186.97,17,follower,-35.3630848,149.1656635,15.00
187.48,17,follower,-35.3630938,149.1656635,15.00
187.98,17,follower,-35.3631027,149.1656635,15.00
188.47,17,follower,-35.3631123,149.1656635,15.00
